41914129,1245,"Sangre de Cristo' mountain range . ","2017-07-26 09:36:54.0"
41914129,1245,"Sangre de Cristo' mountain range . ","2017-07-26 09:36:54.0","2017-07-26 09:37:01.0",1,https://en.wikipedia.org/wiki/Sangre_de_Cristo_Mountains,"<b>Sangre de Cristo Mountains</b> - <b>Wikipedia</b>","The <b>Sangre de Cristo Mountains</b> (Spanish for &quot;Blood of Christ&quot;) are the southernmost subrange of the Rocky <b>Mountains</b>. They are located in southern Colorado and ..."
41914129,1245,"Sangre de Cristo' mountain range . ","2017-07-26 09:36:54.0","2017-07-26 09:37:08.0",3,http://www.sangres.com/mountains/sangres.htm,"<b>Sangre de Cristo Mountains</b>","The <b>Sangre de Cristo Mountains</b> of the Southern Colorado and northern New Mexico Rocky <b>Mountains</b> area."
41914129,1245,"Sangre de Cristo' mountain range . ","2017-07-26 09:36:54.0","2017-07-26 09:39:35.0",4,http://www.pikespeakphoto.com/sangres/sangre.html,"Atlas of the <b>Sangre de Cristo</b> <b>Mountains</b> - Pikes Peak Photo","<b>Sangre de Cristo Range</b> atlas showing position of all 13-ers with aerial 3D views"
19298085,1168,"'Sangre de Cristo' mountain range","2017-07-26 09:03:53.0"
19298085,1168,"'Sangre de Cristo' mountain range","2017-07-26 09:03:53.0","2017-07-26 09:03:57.0",1,https://en.wikipedia.org/wiki/Sangre_de_Cristo_Mountains,"<b>Sangre de Cristo Mountains</b> - <b>Wikipedia</b>","The <b>Sangre de Cristo Mountains</b> (Spanish for &quot;Blood of Christ&quot;) are the southernmost subrange of the Rocky <b>Mountains</b>. They are located in southern Colorado and ..."
19298085,1168,"'Sangre de Cristo' mountain range","2017-07-26 09:03:53.0","2017-07-26 09:05:04.0",3,http://www.sangres.com/mountains/sangres.htm,"<b>Sangre de Cristo Mountains</b>","The <b>Sangre de Cristo Mountains</b> of the Southern Colorado and northern New Mexico Rocky <b>Mountains</b> area."
19298085,1168,"'Sangre de Cristo' mountain range","2017-07-26 09:03:53.0","2017-07-26 09:05:07.0",2,https://en.wikipedia.org/wiki/Sangre_de_Cristo_Range,"<b>Sangre de Cristo Range</b> - <b>Wikipedia</b>","The <b>Sangre de Cristo Range</b>, called the East <b>Range</b> locally in the San Luis Valley, is a high, rugged and narrow <b>mountain range</b> of the Rocky <b>Mountains</b> in southern ..."
40619580,1176,"Sangre de Cristo","2017-07-26 09:06:57.0"
40619580,1176,"Sangre de Cristo","2017-07-26 09:06:57.0","2017-07-26 09:07:23.0",1,https://en.wikipedia.org/wiki/Sangre_de_Cristo_Mountains,"<b>Sangre de Cristo Mountains</b> - <b>Wikipedia</b>","The <b>Sangre de Cristo Mountains</b> (Spanish for &quot;Blood of Christ&quot;) are the southernmost subrange of the Rocky Mountains. They are located in southern Colorado and ..."
41387391,1237,"Sangre de Cristo' mountain range","2017-07-26 09:33:57.0"
41387391,1237,"Sangre de Cristo' mountain range","2017-07-26 09:33:57.0","2017-07-26 09:34:03.0",1,https://en.wikipedia.org/wiki/Sangre_de_Cristo_Mountains,"<b>Sangre de Cristo Mountains</b> - <b>Wikipedia</b>","The <b>Sangre de Cristo Mountains</b> (Spanish for &quot;Blood of Christ&quot;) are the southernmost subrange of the Rocky <b>Mountains</b>. They are located in southern Colorado and ..."
42262643,1218,"Sangre de Cristo","2017-07-26 09:25:23.0"
42262643,1218,"Sangre de Cristo","2017-07-26 09:25:23.0","2017-07-26 09:25:26.0",1,https://en.wikipedia.org/wiki/Sangre_de_Cristo_Mountains,"<b>Sangre de Cristo Mountains</b> - <b>Wikipedia</b>","The <b>Sangre de Cristo Mountains</b> (Spanish for &quot;Blood of Christ&quot;) are the southernmost subrange of the Rocky Mountains. They are located in southern Colorado and ..."
43507316,1372,"Sangre de Cristo' mountain range","2017-07-26 10:49:16.0"
43507316,1379,"The Rocky Mountains reach from Mexico in the south up to Canada in the north.","2017-07-26 10:54:25.0"
43507316,1379,"The Rocky Mountains reach from Mexico in the south up to Canada in the north.","2017-07-26 10:54:25.0","2017-07-26 10:54:43.0",1,https://en.wikipedia.org/wiki/Rocky_Mountains,"<b>Rocky Mountains</b> - <b>Wikipedia</b>","... the rug bunches <b>up</b> and forms wrinkles (<b>mountains</b>). In <b>Canada</b>, ... crossing of <b>North</b> America <b>north</b> of <b>Mexico</b>. ... across <b>the Rocky Mountains</b> by using <b>South</b> Pass in ..."
43507316,1380,"Although the particular origin of the name is unclear, it has been in use since the early 19th centu","2017-07-26 10:55:12.0"
43507316,1381,"Blanca Peak is the highest summit of the Rocky Mountains.","2017-07-26 10:55:32.0"
43507316,1382,"Blanca Peak is located at the southern end of the Sangre de Cristo Range.","2017-07-26 10:55:51.0"
43507316,1383,"Mount Phillips is formerly called Clear Peak Mountain.","2017-07-26 10:57:25.0"
43507316,1384,"Mount Phillips is formerly called Clear Peak Mountain.","2017-07-26 10:57:50.0"
41616896,1213,"Sangre de Cristo' mountain range ","2017-07-26 09:23:07.0"
41616896,1213,"Sangre de Cristo' mountain range ","2017-07-26 09:23:07.0","2017-07-26 09:25:35.0",1,https://en.wikipedia.org/wiki/Sangre_de_Cristo_Mountains,"<b>Sangre de Cristo Mountains</b> - <b>Wikipedia</b>","The <b>Sangre de Cristo Mountains</b> (Spanish for &quot;Blood of Christ&quot;) are the southernmost subrange of the Rocky <b>Mountains</b>. They are located in southern Colorado and ..."
40861787,1220,"Sangre de Cristo” mountain range","2017-07-26 09:25:59.0"
40861787,1220,"Sangre de Cristo” mountain range","2017-07-26 09:25:59.0","2017-07-26 09:26:18.0",1,https://en.wikipedia.org/wiki/Sangre_de_Cristo_Mountains,"<b>Sangre de Cristo Mountains</b> - <b>Wikipedia</b>","The <b>Sangre de Cristo Mountains</b> (Spanish for &quot;Blood of Christ&quot;) are the southernmost subrange of the Rocky <b>Mountains</b>. They are located in southern Colorado and ..."
40861787,1220,"Sangre de Cristo” mountain range","2017-07-26 09:25:59.0","2017-07-26 09:29:10.0",2,https://en.wikipedia.org/wiki/Sangre_de_Cristo_Range,"<b>Sangre de Cristo Range</b> - <b>Wikipedia</b>","The <b>Sangre de Cristo Range</b>, called the East <b>Range</b> locally in the San Luis Valley, is a high, rugged and narrow <b>mountain range</b> of the Rocky <b>Mountains</b> in southern ..."
40861787,1236,"Sangre de Cristo” mountain range","2017-07-26 09:33:00.0"
40861787,1246,"Sangre de Cristo” mountain range","2017-07-26 09:37:12.0"
40861787,1246,"Sangre de Cristo” mountain range","2017-07-26 09:37:12.0","2017-07-26 09:37:17.0",2,https://en.wikipedia.org/wiki/Sangre_de_Cristo_Range,"<b>Sangre de Cristo Range</b> - <b>Wikipedia</b>","The <b>Sangre de Cristo Range</b>, called the East <b>Range</b> locally in the San Luis Valley, is a high, rugged and narrow <b>mountain range</b> of the Rocky <b>Mountains</b> in southern ..."
11582908,1179,"“Sangre de Cristo” mountain range","2017-07-26 09:07:14.0"
11582908,1179,"“Sangre de Cristo” mountain range","2017-07-26 09:07:14.0","2017-07-26 09:07:16.0",1,https://en.wikipedia.org/wiki/Sangre_de_Cristo_Mountains,"<b>Sangre de Cristo Mountains</b> - <b>Wikipedia</b>","The <b>Sangre de Cristo Mountains</b> (Spanish for &quot;Blood of Christ&quot;) are the southernmost subrange of the Rocky <b>Mountains</b>. They are located in southern Colorado and ..."
11582908,1179,"“Sangre de Cristo” mountain range","2017-07-26 09:07:14.0","2017-07-26 09:08:27.0",2,https://en.wikipedia.org/wiki/Sangre_de_Cristo_Range,"<b>Sangre de Cristo Range</b> - <b>Wikipedia</b>","The <b>Sangre de Cristo Range</b>, called the East <b>Range</b> locally in the San Luis Valley, is a high, rugged and narrow <b>mountain range</b> of the Rocky <b>Mountains</b> in southern ..."
36736084,1244,"Sangre de Cristo' mountain range ","2017-07-26 09:36:37.0"
36736084,1244,"Sangre de Cristo' mountain range ","2017-07-26 09:36:37.0","2017-07-26 09:36:49.0",1,https://en.wikipedia.org/wiki/Sangre_de_Cristo_Mountains,"<b>Sangre de Cristo Mountains</b> - <b>Wikipedia</b>","The <b>Sangre de Cristo Mountains</b> (Spanish for &quot;Blood of Christ&quot;) are the southernmost subrange of the Rocky <b>Mountains</b>. They are located in southern Colorado and ..."
42128050,1248,"'Sangre de Cristo' mountain range","2017-07-26 09:38:12.0"
