25864227,1305,"Sun Tzu ","2017-07-26 10:27:02.0"
25864227,1306,"sun tzu quotes","2017-07-26 10:27:12.0"
25864227,1306,"sun tzu quotes","2017-07-26 10:27:12.0","2017-07-26 10:27:23.0",4,http://www.great-quotes.com/quotes/author/Sun/Tzu,"<b>Sun Tzu</b> - 84 <b>quotes</b> - <b>Great-Quotes.com</b>","84 <b>Sun Tzu</b> - Still one of the most influential books on military strategy, &quot;The Art of War&quot; is <b>Sun Tzu</b>&#39;s most well known work. Though little is known of his ..."
25864227,1306,"sun tzu quotes","2017-07-26 10:27:12.0","2017-07-26 10:28:50.0",4,http://www.great-quotes.com/quotes/author/Sun/Tzu,"<b>Sun Tzu</b> - 84 <b>quotes</b> - <b>Great-Quotes.com</b>","84 <b>Sun Tzu</b> - Still one of the most influential books on military strategy, &quot;The Art of War&quot; is <b>Sun Tzu</b>&#39;s most well known work. Though little is known of his ..."
25864227,1318,"For to win one hundred victories in one hundred battles i","2017-07-26 10:34:12.0"
25864227,1322,"The strong man is strongest when alone","2017-07-26 10:35:33.0"
25864227,1325,"All warfare is based on deception. Hence, when we are able to attack, we must seem unable; when usin","2017-07-26 10:36:00.0"
35197064,1296," Sun Tzu ","2017-07-26 10:21:32.0"
35197064,1296," Sun Tzu ","2017-07-26 10:21:32.0","2017-07-26 10:21:35.0",1,https://en.wikipedia.org/wiki/Sun_Tzu,"<b>Sun Tzu</b> - <b>Wikipedia</b>","<b>Sun Tzu</b> (/ ˌ s uː n ˈ d z uː /; also rendered as <b>Sun</b> Zi 孙子) was a Chinese general, military strategist, and philosopher who lived in the Spring and Autumn ..."
35197064,1296," Sun Tzu ","2017-07-26 10:21:32.0","2017-07-26 10:22:28.0",2,http://www.history.com/topics/sun-tzu,"<b>Sun Tzu</b> - Facts &amp; Summary - <b>HISTORY.com</b>","Find out more about the history of <b>Sun Tzu</b>, including videos, interesting articles, pictures, historical features and more. Get all the facts on <b>HISTORY.com</b>"
35197064,1296," Sun Tzu ","2017-07-26 10:21:32.0","2017-07-26 10:25:54.0",7,https://www.amazon.com/Sun-Tzu/e/B001IGOJRK,"Amazon.com: <b>Sun Tzu</b>: Books, Biography, Blog, Audiobooks ...","Visit Amazon.com&#39;s <b>Sun Tzu</b> Page and shop for all <b>Sun Tzu</b> books and other <b>Sun Tzu</b> related products (DVD, CDs, Apparel). Check out pictures, bibliography, biography and ..."
43665081,1473,"el arte de la guerra ","2017-07-26 11:17:05.0"
43665081,1473,"el arte de la guerra ","2017-07-26 11:17:05.0","2017-07-26 11:17:10.0",1,https://es.wikipedia.org/wiki/El_arte_de_la_guerra,"<b>El arte de la guerra</b> - Wikipedia, <b>la</b> enciclopedia libre","<b>El arte de la guerra</b>; <b>de</b> Sun Tzu: Copia <b>de El arte de la guerra de</b> Sun zu, manuscrito en tablilla <b>de</b> bambú. Género: Ciencia militar, filosofía, economía y tratado"
43665081,1473,"el arte de la guerra ","2017-07-26 11:17:05.0","2017-07-26 11:18:42.0",2,http://gorinkai.com/textos/suntzu.htm,"Sun Tzu - <b>El Arte de la Guerra</b> - gorinkai.com","<b>El Arte de la Guerra</b> Capítulo 1: Estimaciones Capítulo 2: Hacer <b>la Guerra</b> Capítulo 3: Estrategia Ofensiva Capítulo 4: Disposiciones Capítulo 5: Actitud del Ejército"
41914129,1337,"the life, writings and influence of the Chinese author Sun Tzu' . ","2017-07-26 10:38:49.0"
41914129,1337,"the life, writings and influence of the Chinese author Sun Tzu' . ","2017-07-26 10:38:49.0","2017-07-26 10:38:51.0",1,http://www.thefamouspeople.com/profiles/sun-tzu-261.php,"<b>Sun Tzu</b> Biography - Childhood, <b>Life</b> Achievements &amp; Timeline","<b>Sun Tzu</b> was an ancient <b>Chinese</b> military general ... <b>Sun Tzu</b>’s descendant, <b>Sun</b> ... Some modern philosophers believe that apart from the <b>writings</b> of the <b>author</b>, ..."
41914129,1337,"the life, writings and influence of the Chinese author Sun Tzu' . ","2017-07-26 10:38:49.0","2017-07-26 10:39:34.0",2,https://en.wikipedia.org/wiki/Sun_Tzu,"<b>Sun Tzu</b> - <b>Wikipedia</b>","<b>Sun Tzu</b> (/ ˌ s uː n ˈ d z uː /; also rendered as <b>Sun</b> Zi 孙子) was a <b>Chinese</b> general, military strategist, and philosopher who lived in the Spring and Autumn ..."
